date,return
2023-04-09,0.10746307776427422
2023-04-16,-0.012514811707706852
2023-04-23,-0.00380827121550531
2023-04-30,-0.030946926444551437
2023-05-07,-0.08464379763874852
2023-05-14,0.0
2023-05-21,0.17928213641612034
2023-05-28,-0.00802946081091227
2023-06-04,-0.07459690216495951
2023-06-11,0.0
2023-06-18,0.0
2023-06-25,0.0
2023-07-02,-0.013440003698742875
2023-07-09,0.07855182511921299
2023-07-16,-0.03773539985290053
2023-07-23,-0.018544693831916148
2023-07-30,-0.029918050502707128
2023-08-06,0.017471977973312347
2023-08-13,-0.031196821732201396
2023-08-20,-0.03737821319598378
2023-08-27,0.007960300691486344
2023-09-03,0.0
2023-09-10,0.0
2023-09-17,0.0
2023-09-24,0.0
2023-10-01,0.0
2023-10-08,0.0
2023-10-15,0.0
2023-10-22,0.17589645154471523
2023-10-29,0.04430373427212575
2023-11-05,0.05782653689535433
2023-11-12,-0.025327526639612574
2023-11-19,-0.05816715060686839
2023-11-26,0.0
2023-12-03,-0.001802216737392115
2023-12-10,-0.0225714342643214
2023-12-17,0.09914156237126193
2023-12-24,-0.03853523343514442
2023-12-31,-0.009180918352313494
2024-01-07,0.00902583964033754
2024-01-14,-0.035503277794313726
2024-01-21,-0.03580802446221065
2024-01-28,0.04571421554472699
2024-02-04,0.07671562636599161
2024-02-11,-0.019596901662084498
2024-02-18,-0.0231925731452437
2024-02-25,-0.007370919047242852
2024-03-03,0.11369671314098762
2024-03-10,-0.05114416640188468
2024-03-17,0.0
2024-03-24,0.042661936520051125
2024-03-31,-0.05185671489331212
2024-04-07,-0.05952247418890111
2024-04-14,0.0
2024-04-21,-0.04690068715187101
2024-04-28,-0.014894738714553823
2024-05-05,-0.029561388251465148
2024-05-12,0.010584118876177273
2024-05-19,0.041596529088192336
2024-05-26,-0.0016193742180055093
2024-06-02,-0.04526068497862956
2024-06-09,-0.01453200745590566
2024-06-16,-0.041821507510167
2024-06-23,0.004315472867773007
2024-06-30,0.030891258686072565
2024-07-07,0.0
2024-07-14,0.0
2024-07-21,0.0
2024-07-28,0.0
2024-08-04,0.0
2024-08-11,0.0
2024-08-18,0.0
2024-08-25,0.0
2024-09-01,0.0
2024-09-08,0.0
2024-09-15,0.0
2024-09-22,0.0
2024-09-29,0.0
2024-10-06,0.0
2024-10-13,0.0
2024-10-20,-0.03938999170644464
2024-10-27,-0.012403451799697485
2024-11-03,-0.007334400764051341
2024-11-10,0.00013358342116798205
2024-11-17,0.043527027934724405
2024-11-24,0.05704975826557135
2024-12-01,0.028868004269533287
2024-12-08,-0.07240657554553098
2024-12-15,0.0
2024-12-22,0.03421811134643904
2024-12-29,0.0035343922367188085
2025-01-05,-0.07514261038385184
2025-01-12,0.0
2025-01-19,0.022249205866228472
2025-01-26,-0.040196446016494414
2025-02-02,-0.00763183922953492
2025-02-09,0.0
2025-02-16,0.0
2025-02-23,0.0
2025-03-02,0.0
2025-03-09,0.0
2025-03-16,0.0
2025-03-23,0.0
2025-03-30,0.0
2025-04-06,0.0
2025-04-13,0.0
2025-04-20,0.0
2025-04-27,0.0
2025-05-04,0.0
2025-05-11,0.0
2025-05-18,0.0
2025-05-25,0.0
2025-06-01,0.0
2025-06-08,0.0
2025-06-15,0.0
2025-06-22,0.0
2025-06-29,0.0
2025-07-06,0.0
2025-07-13,0.056587124007295486
2025-07-20,0.029952918383521654
2025-07-27,-0.06222235059554204
2025-08-03,0.0
2025-08-10,-0.0031607026945243977
2025-08-17,0.028050558123109193
2025-08-24,-0.022483226341839968
2025-08-31,0.03810250454063824
2025-09-07,0.018976197107717363
2025-09-14,-0.01162693264285597
2025-09-21,-0.045347852728209403
2025-09-28,0.0274632372938719
2025-10-05,-0.07397087479560172
2025-10-12,-0.0067513608163445316
2025-10-19,0.0024278558137116324
2025-10-26,0.0
2025-11-02,0.0
2025-11-09,0.0
2025-11-16,0.0
2025-11-23,0.0
2025-11-30,0.0
2025-12-07,0.0
2025-12-14,0.0
2025-12-21,0.0
2025-12-28,0.0
2026-01-04,0.0
2026-01-11,0.0
2026-01-18,0.0
2026-01-25,0.0
2026-02-01,0.0
2026-02-08,0.0
2026-02-15,0.0
2026-02-22,0.0
2026-03-01,0.0
2026-03-08,0.0
2026-03-15,0.0
2026-03-22,0.0
2026-03-29,0.0
2026-04-05,0.0
2026-04-12,0.0
2026-04-19,0.0
2026-04-26,0.0
2026-05-03,0.0
2026-05-10,0.0
2026-05-17,0.0
2026-05-24,0.0
2026-05-31,0.0
2026-06-07,0.0
2026-06-14,0.0
2026-06-21,0.0
